"MAT","Longitude","Latitude","MAP","PET","ClimateZone","soc_0.5cm","soc_5.15cm","soc_15.30cm","soc_30.60cm","dataset"
-2.00416660308838,-115.879166666667,51.1208333333334,853,837,"tundra/polar",42.5,36.4000015258789,15.8999996185303,15.5,"global"
22.7041664123535,-52.2375,-17.2458333333333,1627,1584,"tropical",19,16.5,9.69999980926514,7.09999990463257,"global"
-14.5083332061768,-94.3375,67.8041666666667,187,311,"tundra/polar",93.3000030517578,81,56.9000015258789,49.0999984741211,"global"
22.654167175293,29.1125,-3.19583333333331,1147,1597,"tropical",30.8999996185303,19.7999992370605,14.8999996185303,9.39999961853027,"global"
2.07916665077209,15.4041666666667,62.9708333333334,592,574,"cold temperate",193.699996948242,102.400001525879,46.7000007629395,31.2999992370605,"global"
-16.6416664123535,-101.070833333333,72.4625,96,216,"tundra/polar",129.600006103516,102.5,77.4000015258789,76.8000030517578,"global"
24.6708335876465,36.7958333333333,19.0208333333334,86,2569,"arid",8.19999980926514,6.69999980926514,6.59999990463257,5.69999980926514,"global"
13.0625,151.4625,-30.1541666666666,860,1535,"warm temperate",38.7999992370605,23.3999996185303,17.6000003814697,15.1999998092651,"global"
-5.88749980926514,177.8375,62.8875,577,458,"tundra/polar",134.199996948242,95.6999969482422,44.7000007629395,40.9000015258789,"global"
16.658332824707,-8.54583333333335,38.5125,644,1494,"warm temperate",53.7999992370605,20,25.5,15.5,"global"
20.3583335876465,146.420833333333,-24.8041666666666,518,2311,"arid",12.8000001907349,10,7.69999980926514,5.90000009536743,"global"
2.875,-76.7458333333333,-10.8541666666666,828,968,"tundra/polar",54.7999992370605,41.7000007629395,27.1000003814697,20.3999996185303,"global"
-4.94166660308838,-74.9791666666667,57.4791666666667,545,496,"cold temperate",68.8000030517578,59.2999992370605,27.7000007629395,25.5,"global"
-10.154167175293,99.9208333333333,64.7458333333334,387,525,"cold temperate",177.5,127.5,71.3000030517578,57.7000007629395,"global"
19.6749992370605,15.6291666666667,-11.0708333333333,1297,1639,"warm temperate",21.7000007629395,17.5,10,5.09999990463257,"global"
-1.25833332538605,100.045833333333,56.2125,369,733,"cold temperate",94.3000030517578,47.7999992370605,30.2000007629395,25.6000003814697,"global"
-2.33333325386047,96.1375,57.7291666666667,441,712,"cold temperate",83.4000015258789,78.4000015258789,77.6999969482422,73.8000030517578,"global"
21.9333324432373,97.2625,25.9875,2842,1373,"warm temperate",50.0999984741211,33.7999992370605,27.1000003814697,19.2999992370605,"global"
-8.28333377838135,91.4125,64.6375,570,513,"cold temperate",231.5,160.899993896484,77.5999984741211,69.5999984741211,"global"
16.3166656494141,56.2375,39.5041666666667,146,1983,"arid",10.3999996185303,8.5,8.10000038146973,4.59999990463257,"global"
2.91249990463257,-92.0791666666667,47.5375,730,868,"cold temperate",66.5999984741211,36.2999992370605,17.2999992370605,12,"global"
-12.7250003814697,157.654166666667,65.0791666666667,243,515,"cold temperate",206.699996948242,130.899993896484,75.8000030517578,71.8000030517578,"global"
5.70416641235352,-72.5875,43.5708333333334,1202,944,"cold temperate",187.600006103516,65,31.8999996185303,15.8000001907349,"global"
0.933333337306976,-16.6208333333333,65.6958333333334,530,527,"tundra/polar",158.300003051758,116.599998474121,96.5999984741211,75.4000015258789,"global"
-4.4375,-150.504166666667,65.6625,396,578,"cold temperate",170.899993896484,96.0999984741211,73.0999984741211,41.7000007629395,"global"
-14.5833330154419,-54.1875,73.5791666666667,214,220,"tundra/polar",NA,NA,NA,NA,"global"
-15.8000001907349,105.720833333333,76.2458333333334,238,229,"tundra/polar",231.800003051758,152.899993896484,84.9000015258789,64.4000015258789,"global"
20.2583332061768,43.8625,9.57916666666669,481,2401,"arid",27.1000003814697,10.8000001907349,7.59999990463257,6.19999980926514,"global"
-6.10416698455811,61.4625,68.0041666666667,489,442,"cold temperate",214.300003051758,129.600006103516,64.1999969482422,45.5999984741211,"global"
15.029167175293,-66.0458333333333,-39.6125,301,2003,"arid",9.30000019073486,4.80000019073486,5.69999980926514,4.09999990463257,"global"
-3.52499985694885,-116.470833333333,61.6541666666667,297,685,"cold temperate",NA,NA,NA,NA,"global"
30.4874992370605,-12.8541666666667,16.1625,245,3159,"arid",5.19999980926514,4.30000019073486,3.40000009536743,2.40000009536743,"global"
7.5625,28.9875,48.4875,579,938,"cold temperate",47.7000007629395,25,21.7000007629395,14.8999996185303,"global"
17.0874996185303,22.9291666666667,36.7958333333334,549,1634,"warm temperate",40.7000007629395,19,13.6000003814697,12.6000003814697,"global"
18.7999992370605,-5.47083333333333,34.4375,612,1833,"warm temperate",25.8999996185303,14.3000001907349,10.3000001907349,7.90000009536743,"global"
26.3500003814697,-3.6875,7.41250000000002,1088,1605,"tropical",40.7000007629395,24.2999992370605,17.2000007629395,12.3999996185303,"global"
15.2708330154419,56.3958333333333,39.9625,140,1949,"arid",12.1000003814697,9,8.89999961853027,8.19999980926514,"global"
3.02083325386047,-102.595833333333,49.4291666666667,450,1006,"cold temperate",62.5,30.5,17.1000003814697,11.5,"global"
14.3291664123535,-8.08750000000001,41.2958333333334,1291,1236,"warm temperate",52.9000015258789,29.7999992370605,21.8999996185303,13,"global"
-12.3833332061768,94.2708333333333,71.5875,327,365,"cold temperate",224.800003051758,131.199996948242,67.9000015258789,57.9000015258789,"global"
28.1333332061768,46.1708333333333,5.46250000000003,249,2574,"arid",27.5,12.1999998092651,7.5,9.30000019073486,"global"
-13.5041666030884,94.6291666666667,73.7958333333334,260,307,"tundra/polar",171.300003051758,128.199996948242,71.4000015258789,57.4000015258789,"global"
-3.87083339691162,86.8541666666667,61.4375,597,634,"cold temperate",136.100006103516,113.800003051758,92.0999984741211,80.5999984741211,"global"
-0.20833332836628,85.5541666666667,57.4041666666667,502,770,"cold temperate",65.1999969482422,41.4000015258789,43.4000015258789,41.7000007629395,"global"
-16.4249992370605,-24.0041666666667,80.6541666666667,179,241,"tundra/polar",229.199996948242,154.199996948242,106.300003051758,97.0999984741211,"global"
-8.37083339691162,71.8291666666667,68.2791666666667,335,403,"cold temperate",183.899993896484,141.100006103516,79.8000030517578,68.5999984741211,"global"
23.3958339691162,-65.3625,4.09583333333336,2878,1470,"tropical",52.4000015258789,44.2000007629395,25.5,13.6999998092651,"global"
-7.17500019073486,-53.0375,66.4708333333334,589,407,"tundra/polar",157.699996948242,98.5999984741211,42.9000015258789,36.2999992370605,"global"
14.125,50.0875,40.3291666666667,231,1287,"arid",NA,NA,NA,NA,"global"
6.55833339691162,-71.4958333333333,-48.0541666666666,189,1361,"arid",28.3999996185303,23.8999996185303,27.2999992370605,25.5,"global"
-5.32916688919067,72.5875,64.8125,491,526,"cold temperate",185.699996948242,135.199996948242,113.199996948242,101.099998474121,"global"
13.3874998092651,-72.6541666666667,-37.4041666666666,1230,1230,"warm temperate",123,93.3000030517578,87.9000015258789,73.9000015258789,"global"
-11.6166667938232,-87.9041666666667,64.7375,279,402,"tundra/polar",111.099998474121,116.099998474121,87.9000015258789,89,"global"
17.7916660308838,-6.02916666666667,36.7541666666667,581,1685,"warm temperate",28.2999992370605,12.1000003814697,12.6000003814697,8.89999961853027,"global"
18.2000007629395,-104.095833333333,27.4125,353,2059,"arid",17.5,15.3000001907349,9.60000038146973,5.69999980926514,"global"
9.875,50.1875,32.4125,298,1764,"cold temperate",11.8999996185303,7,6,3.40000009536743,"global"
-0.158333256840706,83.0375,57.5541666666667,485,764,"cold temperate",71.8000030517578,60.9000015258789,43.5,42.2000007629395,"global"
-20.3041667938232,-84.0041666666667,81.0375,146,277,"tundra/polar",148,114.900001525879,74.1999969482422,71.6999969482422,"global"
6.80833339691162,106.470833333333,36.3708333333334,423,1153,"cold temperate",31.1000003814697,13,9.39999961853027,7.5,"global"
16.8708324432373,52.7541666666667,29.8291666666667,187,2317,"arid",5.30000019073486,2.70000004768372,5.90000009536743,0.800000011920929,"global"
14.2541666030884,-117.895833333333,37.3458333333334,108,2376,"arid",7.90000009536743,7.30000019073486,3.5,2.5,"global"
-14.4291667938232,-111.6375,71.1375,118,360,"tundra/polar",89.9000015258789,67.4000015258789,46.7000007629395,50.4000015258789,"global"
12.6583337783813,37.2958333333333,-0.320833333333312,1756,1164,"warm temperate",102.5,79.1999969482422,49.2999992370605,36.7999992370605,"global"
-0.0833333507180214,48.0708333333333,63.3958333333334,567,615,"cold temperate",257.200012207031,133.5,33.0999984741211,19.1000003814697,"global"
-25.8374996185303,-47.8291666666667,79.1125,256,58,"tundra/polar",NA,NA,NA,NA,"global"
27.0750007629395,95.6291666666667,16.2791666666667,2444,1666,"tropical",35.7000007629395,29.1000003814697,28.8999996185303,36.2999992370605,"global"
25.029167175293,92.4541666666667,21.7375,3574,1645,"tropical",27.5,19.7999992370605,11.1000003814697,6.80000019073486,"global"
11.2708330154419,45.2291666666667,38.0375,282,1488,"arid",NA,NA,NA,NA,"global"
21.8708324432373,-87.7375,14.4458333333334,1347,1813,"tropical",42.7999992370605,29.2000007629395,18.8999996185303,11.3000001907349,"global"
-13.7916669845581,-80.0041666666667,70.6791666666667,204,268,"tundra/polar",59.2999992370605,55.7000007629395,50.7000007629395,48.4000015258789,"global"
0.829166650772095,85.6208333333333,54.1541666666667,534,815,"cold temperate",47.5,36.5,22.2000007629395,14.6999998092651,"global"
10.5958337783813,25.1625,44.6791666666667,566,1093,"cold temperate",36.7000007629395,15.1000003814697,14.6000003814697,8.69999980926514,"global"
-6.94999980926514,102.195833333333,61.3041666666667,393,612,"cold temperate",166.100006103516,161.899993896484,133.399993896484,129.800003051758,"global"
20.7124996185303,32.4458333333333,-10.3958333333333,1077,1919,"warm temperate",14.3999996185303,9.89999961853027,6,4.90000009536743,"global"
26.0041675567627,-79.5875,9.30416666666669,2303,1687,"tropical",63.5999984741211,49.4000015258789,44.0999984741211,36.9000015258789,"global"
12.1999998092651,-94.6375,39.5041666666667,948,1419,"cold temperate",32.9000015258789,18.3999996185303,12.1000003814697,8.5,"global"
19.216667175293,17.9375,-27.5625,117,2638,"arid",4.09999990463257,3.20000004768372,4.80000019073486,4.69999980926514,"global"
-9.05416679382324,17.0625,78.0041666666667,407,162,"tundra/polar",NA,NA,NA,NA,"global"
18.158332824707,11.5958333333333,31.6541666666667,143,2354,"arid",5.19999980926514,5.30000019073486,4.59999990463257,2.90000009536743,"global"
23.783332824707,29.8708333333333,3.38750000000003,1527,1755,"tropical",39.2000007629395,23.2000007629395,17.6000003814697,10.1999998092651,"global"
-10.7541666030884,152.554166666667,60.7208333333334,419,447,"tundra/polar",111.800003051758,71.9000015258789,41.7999992370605,36.2999992370605,"global"
21.2416667938232,26.9541666666667,-19.3875,511,2281,"arid",8.89999961853027,6.30000019073486,5.09999990463257,3,"global"
25.1333332061768,47.3708333333333,14.3708333333334,85,3046,"arid",11.8999996185303,9.30000019073486,12.6000003814697,9.60000038146973,"global"
9.89166641235352,62.3375,44.7125,106,1713,"arid",15.3999996185303,11.1000003814697,14.1999998092651,13.5,"global"
-14.720832824707,-108.729166666667,71.0041666666667,111,338,"tundra/polar",115,82.3000030517578,59.2000007629395,60.7000007629395,"global"
10.5541667938232,-112.845833333333,38.7958333333334,238,1962,"arid",10.3999996185303,8,5.90000009536743,4.59999990463257,"global"
-9.87916660308838,86.4208333333333,69.1041666666667,500,426,"cold temperate",252.600006103516,176.199996948242,112.599998474121,106.5,"global"
-12.4458332061768,124.345833333333,68.5375,303,536,"cold temperate",187.699996948242,119.699996948242,100.900001525879,101.900001525879,"global"
-14.6083335876465,97.3458333333333,75.9291666666667,235,228,"tundra/polar",235.399993896484,156.699996948242,83.8000030517578,62.7999992370605,"global"
26.6999988555908,113.220833333333,2.71250000000003,3553,1435,"tropical",91.5999984741211,72.1999969482422,141.100006103516,166.699996948242,"global"
26.845832824707,-92.3041666666667,18.1791666666667,1885,1880,"tropical",67.6999969482422,59.7999992370605,58,41,"global"
-13.8708333969116,99.8625,70.0208333333334,322,357,"cold temperate",167.899993896484,102.300003051758,68.0999984741211,61.5999984741211,"global"
4.30833339691162,30.9458333333333,60.1458333333334,634,727,"cold temperate",188.699996948242,149.399993896484,59.5999984741211,57.5999984741211,"global"
25.0166664123535,-68.4958333333333,-7.82083333333331,2229,1182,"tropical",30.2000007629395,18.1000003814697,8,5.19999980926514,"global"
-1.02083337306976,-83.2625,51.6791666666667,668,693,"cold temperate",165.699996948242,165.399993896484,153.899993896484,152.600006103516,"global"
-17.3208332061768,-65.8125,80.4791666666667,139,199,"tundra/polar",184.5,137.399993896484,75.9000015258789,64.5999984741211,"global"
26.033332824707,62.5875,25.3291666666667,108,2297,"arid",5.59999990463257,3.09999990463257,3.29999995231628,2.70000004768372,"global"
9.71666622161865,33.2708333333333,46.7458333333334,417,1097,"arid",NA,NA,NA,NA,"global"
-14.4749994277954,-80.1291666666667,71.9041666666667,214,262,"tundra/polar",77.4000015258789,65.1999969482422,34.2999992370605,30.2000007629395,"global"
22.3291664123535,3.20416666666665,29.9041666666667,27,3337,"arid",5.80000019073486,5.69999980926514,3.59999990463257,2.79999995231628,"global"
-7.88750028610229,-176.6625,66.2458333333334,511,402,"tundra/polar",246.600006103516,159.5,91.1999969482422,68.5,"global"
-12.3291664123535,156.904166666667,62.3625,311,485,"cold temperate",156.399993896484,128.899993896484,78.9000015258789,65.8000030517578,"global"
9.32083320617676,39.8958333333333,47.5458333333334,563,1111,"cold temperate",55.9000015258789,25.2999992370605,23.6000003814697,18.1000003814697,"global"
-25.3875007629395,-33.2291666666667,75.2791666666667,809,190,"tundra/polar",NA,NA,NA,NA,"global"
-12.3374996185303,126.6125,67.6541666666667,364,468,"cold temperate",134.199996948242,75.6999969482422,40.2999992370605,34.5,"global"
13.8041667938232,116.404166666667,36.3125,633,1475,"cold temperate",11.3999996185303,6.90000009536743,6.30000019073486,4.69999980926514,"global"
20.158332824707,14.3625,-12.4291666666666,1192,1732,"warm temperate",19,15.3000001907349,8.5,5.30000019073486,"global"
27.1000003814697,25.0875,12.0458333333334,391,2690,"arid",7.5,6.80000019073486,5.09999990463257,4.09999990463257,"global"
26.2083339691162,16.1458333333333,7.67916666666669,1240,2108,"tropical",17.6000003814697,12,6.09999990463257,5.19999980926514,"global"
26.3041667938232,-5.76249999999999,25.9791666666667,13,3902,"arid",3.70000004768372,3.59999990463257,2.29999995231628,2,"global"
-5.30000019073486,97.3875,52.0375,353,665,"cold temperate",168.199996948242,80.5999984741211,42.5,42.2999992370605,"global"
3.54999995231628,-69.9541666666667,-35.4375,596,1367,"tundra/polar",79.0999984741211,48.5999984741211,33.0999984741211,22.5,"global"
26.6416664123535,-101.1125,18.7958333333334,809,1926,"arid",20.8999996185303,17.6000003814697,10,6.80000019073486,"global"
24.9208335876465,95.8458333333333,23.6375,1450,1597,"tropical",24.6000003814697,21.2999992370605,15.8000001907349,12.1999998092651,"global"
14.4250001907349,118.929166666667,26.9208333333334,1854,1151,"warm temperate",48.7000007629395,32.5,19.2000007629395,11.8999996185303,"global"
13.5208330154419,49.2791666666667,40.9041666666667,311,1336,"arid",33.4000015258789,18.2999992370605,14.3999996185303,12.8999996185303,"global"
2.9375,123.745833333333,48.1208333333334,455,1152,"cold temperate",30.2000007629395,23.8999996185303,19.7000007629395,13.6999998092651,"global"
12.0375003814697,-66.8625,-40.9041666666666,226,1951,"arid",11.8999996185303,8.69999980926514,9.5,7.69999980926514,"global"
-8.05833339691162,66.3625,67.6625,548,339,"tundra/polar",182.600006103516,124.599998474121,52.7000007629395,44.7000007629395,"global"
16.5874996185303,58.0375,39.0041666666667,143,2077,"arid",6.90000009536743,4.19999980926514,5.19999980926514,2.40000009536743,"global"
7.62083339691162,-72.4208333333333,-48.8875,500,1186,"warm temperate",42.2000007629395,25.1000003814697,22,19,"global"
21.2583332061768,-87.7625,15.2791666666667,1442,1689,"tropical",63.7999992370605,40.7999992370605,22.8999996185303,11.6000003814697,"global"
25.908332824707,43.2625,19.0791666666667,173,2894,"arid",6.19999980926514,5.59999990463257,5.90000009536743,6,"global"
-8.47916603088379,125.895833333333,59.5541666666667,439,636,"cold temperate",98.0999984741211,65.0999984741211,38.7999992370605,29.5,"global"
-0.441666603088379,-59.9125,51.2041666666667,1211,607,"cold temperate",50.9000015258789,60.7999992370605,32.2999992370605,19.2999992370605,"global"
-6.40416669845581,-134.9625,65.2291666666667,338,600,"cold temperate",106.699996948242,68.9000015258789,61.4000015258789,57.7000007629395,"global"
23.5208339691162,106.1875,20.9625,1600,1315,"warm temperate",26.3999996185303,17.2000007629395,13.8000001907349,12.6000003814697,"global"
6.02083349227905,-111.6125,49.0291666666667,357,1350,"arid",34.4000015258789,21.7999992370605,12.6000003814697,8,"global"
-15.0249996185303,105.245833333333,76.8708333333334,229,234,"tundra/polar",216.199996948242,172.5,86,65.8000030517578,"global"
-1.08333325386047,86.1958333333333,58.1208333333334,509,737,"cold temperate",71.3000030517578,61.7999992370605,54.5999984741211,53,"global"
22.6458339691162,31.7291666666667,-22.0708333333333,543,1870,"arid",12.6999998092651,10.3000001907349,8.60000038146973,4.90000009536743,"global"
-19.0125007629395,-93.3208333333333,79.0708333333334,120,249,"tundra/polar",152.699996948242,119.599998474121,52.5999984741211,48.7000007629395,"global"
-6.27083349227905,161.795833333333,58.9791666666667,691,444,"tundra/polar",91.1999969482422,74.1999969482422,36.2000007629395,34,"global"
20.3333339691162,118.195833333333,-29.3041666666666,242,2594,"arid",7.80000019073486,7.40000009536743,6.09999990463257,9,"global"
-7.78333330154419,71.7208333333333,67.5791666666667,362,425,"cold temperate",203.800003051758,167.5,95.0999984741211,86.0999984741211,"global"
-11.4458332061768,-99.1041666666667,63.2291666666667,279,413,"cold temperate",92.4000015258789,68.3000030517578,48.9000015258789,40.7999992370605,"global"
5.84166669845581,61.6541666666667,48.4125,167,1475,"arid",25.7999992370605,22.3999996185303,19.7999992370605,20.8999996185303,"global"
9.27916717529297,-99.8041666666667,41.1125,564,1486,"cold temperate",27.7000007629395,15.5,8.80000019073486,5,"global"
28.2875003814697,-72.6375,11.4291666666667,813,2147,"arid",31,23,12.6999998092651,8,"global"
1.67916655540466,38.9958333333333,62.1375,606,630,"cold temperate",251.199996948242,162.100006103516,47.4000015258789,30.6000003814697,"global"
-12.1791667938232,-102.1125,65.9541666666667,187,414,"cold temperate",112.599998474121,88.6999969482422,66.5999984741211,60,"global"
25.0499992370605,-44.8125,-6.79583333333331,1261,1594,"tropical",24.3999996185303,17,12.1000003814697,7.30000019073486,"global"
10.4583330154419,21.1875,46.5291666666667,557,1062,"cold temperate",34.5999984741211,22.3999996185303,13.6000003814697,12.3999996185303,"global"
25.5041675567627,47.7625,24.5541666666667,101,3260,"arid",4.19999980926514,3.59999990463257,3.40000009536743,3.20000004768372,"global"
-1.99583339691162,-60.9791666666667,53.9541666666667,926,605,"cold temperate",39.0999984741211,44.0999984741211,24.5,13.5,"global"
5.0625,45.5541666666667,52.3291666666667,492,1008,"cold temperate",55.0999984741211,26.2999992370605,21.6000003814697,14.8999996185303,"global"
5.12916660308838,37.7791666666667,55.9041666666667,664,792,"cold temperate",104.400001525879,71.5999984741211,44.5999984741211,36.7000007629395,"global"
-10.1000003814697,151.829166666667,64.4958333333334,274,603,"cold temperate",205.100006103516,133.600006103516,79.4000015258789,70.4000015258789,"global"
-14.3083333969116,137.2375,68.7458333333334,246,492,"tundra/polar",144.300003051758,90.6999969482422,68.6999969482422,57.5999984741211,"global"
9.41250038146973,64.7541666666667,45.0625,125,1745,"arid",19.7999992370605,15.8999996185303,12,7.59999990463257,"global"
22.1375007629395,24.5875,-23.9791666666666,350,2639,"arid",7.19999980926514,3,3.20000004768372,2.5,"global"
11.9583330154419,-69.7875,-27.0708333333333,16,2149,"arid",17.5,13.3999996185303,18.5,12.6999998092651,"global"
-7.52500009536743,110.0625,55.0041666666667,463,527,"cold temperate",130.100006103516,60.2999992370605,44.4000015258789,37.2000007629395,"global"
-18.1124992370605,-68.2458333333333,76.9291666666667,172,185,"tundra/polar",NA,NA,NA,NA,"global"
6.63333320617676,-95.8625,44.0125,670,1136,"cold temperate",42.5,31.7999992370605,25.7999992370605,15.8999996185303,"global"
19.9208335876465,40.4291666666667,35.0708333333334,145,2388,"arid",14.3999996185303,11,6.40000009536743,4.90000009536743,"global"
27.779167175293,124.220833333333,-19.0458333333333,462,3034,"arid",7.90000009536743,7.5,6.59999990463257,7.40000009536743,"global"
1.39166665077209,-72.5625,48.5958333333334,857,750,"cold temperate",46,33,17.2000007629395,6,"global"
21.3125,-64.3291666666667,-22.1125,1055,1678,"warm temperate",54.5,44.2000007629395,25.2999992370605,14.6000003814697,"global"
-6.09999990463257,125.5875,55.2458333333334,559,702,"cold temperate",90.3000030517578,61,32.2000007629395,24.6000003814697,"global"
-1.97083342075348,102.645833333333,54.8791666666667,401,705,"cold temperate",94.1999969482422,59.5999984741211,38.4000015258789,32,"global"
4.125,-104.604166666667,49.4041666666667,414,1131,"cold temperate",52.0999984741211,28.8999996185303,14.6000003814697,8.60000038146973,"global"
11.1291666030884,88.0375,39.5625,32,1830,"arid",10.1999998092651,7.5,7.5,6.5,"global"
17.75,150.8875,-32.4458333333333,661,1725,"warm temperate",28.8999996185303,21.5,12,9.89999961853027,"global"
22.9541664123535,83.5125,23.2125,1416,1847,"warm temperate",33.0999984741211,23.1000003814697,14.1999998092651,9.19999980926514,"global"
0.241666689515114,99.6708333333333,36.1541666666667,322,1175,"cold temperate",39.9000015258789,24.6000003814697,19.1000003814697,13.3999996185303,"global"
-18.3500003814697,-114.929166666667,76.3958333333334,92,196,"tundra/polar",172.5,128.100006103516,73.9000015258789,67.5999984741211,"global"
27.8291664123535,20.6708333333333,17.0875,46,3634,"arid",4.5,3.79999995231628,2.59999990463257,2.59999990463257,"global"
27.3958339691162,104.1625,10.5875,3155,1688,"tropical",46.5999984741211,23.8999996185303,26.8999996185303,21.5,"global"
23.7749996185303,13.9958333333333,2.0291666666667,1614,1228,"tropical",37.7999992370605,23.7000007629395,14.3000001907349,15.3000001907349,"global"
2.04999995231628,-106.304166666667,52.4541666666667,390,939,"cold temperate",44.4000015258789,31.5,18.6000003814697,11.6000003814697,"global"
23.5416660308838,49.1875,-18.5708333333333,2741,1527,"tropical",58,44,39.9000015258789,34.2000007629395,"global"
