ClimateZoneAnd,UD,n_profile,n_site,n_rel,median_c,lci_c,uci_c,Derivative_1,Derivative_2
cold temperate,11,153,84,99.35064935064935,3.4495531062506464,3.05374820301199,3.9148307205623527,-0.1254310297870289,0.006199782275023491
cold temperate,12,153,84,99.35064935064935,3.277768498661607,2.8841497933544376,3.722568111147578,-0.11638606194690215,0.00714662201874372
cold temperate,13,153,84,99.35064935064935,3.1137217397385246,2.727795615332486,3.5538065808484456,-0.10542988311914736,0.006993816664619734
cold temperate,14,153,84,99.35064935064935,2.971553729051083,2.5862124751127498,3.3810972879690215,-0.09790193860957097,0.006993816664620178
cold temperate,15,153,84,99.35064935064935,2.821637991490587,2.456504193413648,3.2164974374545112,-0.08572405817512241,0.006199782275023269
cold temperate,16,153,84,99.35064935064935,2.692829977051744,2.331965079089854,3.0716315740033093,-0.08325117821609362,0.004641697909128162
cold temperate,17,154,85,100,2.5483764611380026,2.2145864320753263,2.9033990791576287,-0.07328272254983281,0.0039000711365348995
cold temperate,18,154,85,100,2.4274070609937644,2.114814763606341,2.770721296416103,-0.0663930855865541,0.0039000711365353435
cold temperate,19,154,85,100,2.3190929332284007,2.015340155719118,2.6492185188396733,-0.06366938691939472,0.0022812341443307904
cold temperate,20,154,85,100,2.2255145719186635,1.9307855593029015,2.535560897141419,-0.05793023794433583,0.002194610243067996
cold temperate,21,144,83,93.50649350649351,2.081377995909737,1.7957809819674633,2.394469680377748,-0.054497646659752375,0.0013688327084370178
cold temperate,22,144,83,93.50649350649351,1.999172980513725,1.720859470699911,2.290654572353029,-0.050166959404950306,0.0013688327084361296
cold temperate,23,144,83,93.50649350649351,1.9201255630124483,1.6561109552586055,2.1967782189262697,-0.04816500081231856,0.0013233545731943241
cold temperate,24,145,84,94.15584415584415,1.8476503804066216,1.5948628692212616,2.1111343419839197,-0.04395396481989544,0.0013504847488030602
cold temperate,25,145,84,94.15584415584415,1.7805046943025655,1.5307975540277952,2.03168283666893,-0.04252950659793542,0.0012626461568326919
cold temperate,26,145,84,94.15584415584415,1.7086152443511915,1.4734391090610326,1.9568682836169344,-0.04012403362788319,0.001265111920826456
cold temperate,27,143,83,92.85714285714286,1.6710276698222108,1.4356725212370476,1.9091451608950678,-0.03702801814375434,0.0011915593200805263
cold temperate,28,143,83,92.85714285714286,1.6154759741157783,1.3894482103427215,1.8470063258137404,-0.03594923237962333,0.0012626461568325809
cold temperate,29,144,84,93.50649350649351,1.5770616572757739,1.3563828844782309,1.8071983017184583,-0.03229915493848712,0.0010296299528713693
cold temperate,30,144,84,93.50649350649351,1.5280764048266686,1.3119479793187605,1.7547743328676602,-0.03379166085136087,0.0010296299528713693
cold temperate,31,131,77,85.06493506493507,1.5070515051829614,1.2803328994647463,1.750227208442157,-0.03165432919777755,9.084367733011023e-4
cold temperate,32,131,77,85.06493506493507,1.460857316089484,1.2400251254876404,1.7018754954629183,-0.03137074385935823,0.001003342107392946
cold temperate,33,130,76,84.41558441558442,1.427127296231582,1.2168972686742727,1.6661018686437066,-0.029788504406849436,9.564995068244431e-4
cold temperate,34,130,76,84.41558441558442,1.3854308195399274,1.1821380988812629,1.618665925594775,-0.02795407006187861,8.848892857816759e-4
cold temperate,35,130,76,84.41558441558442,1.3400470392177404,1.1451541556332099,1.5693063230189135,-0.02594184833500357,8.841861047899358e-4
cold temperate,36,130,76,84.41558441558442,1.3003441989694928,1.1152084884748754,1.527568900248211,-0.024723164561121003,8.834829237989172e-4
cold temperate,37,130,75,84.41558441558442,1.2624976143063613,1.0805427879833476,1.4879233367373184,-0.02439316055096119,8.841861047901023e-4
cold temperate,38,130,75,84.41558441558442,1.2228694830194322,1.04457394244829,1.446624398881649,-0.024259888698834553,8.834829237988062e-4
cold temperate,39,130,75,84.41558441558442,1.1844846737616863,1.0130315446009395,1.4040821048230492,-0.02323869504535947,8.220203458167707e-4
cold temperate,40,129,74,83.76623376623377,1.1615361777329767,0.9933416213622386,1.3821391170914346,-0.02001203675340646,8.54087263764014e-4
cold temperate,41,128,74,83.11688311688312,1.1146224891550884,0.9553622428541232,1.3238613670001105,-0.01950752397033817,7.380157399068943e-4
cold temperate,42,128,74,83.11688311688312,1.0870936607842079,0.9316502451236038,1.2904156846025572,-0.01840376746592587,6.454532100359511e-4
cold temperate,43,128,74,83.11688311688312,1.0617497049740345,0.906149202084861,1.250813514663172,-0.017894358938575633,6.12233838481524e-4
cold temperate,44,128,74,83.11688311688312,1.0379699382139314,0.8851208325404785,1.2217068203653398,-0.017749103542112676,5.813650628636036e-4
cold temperate,45,127,74,82.46753246753246,1.0185025396105751,0.8742044017947755,1.2007006643591414,-0.01721176135027444,5.644891629335569e-4
cold temperate,46,125,74,81.16883116883118,0.9889477640704205,0.8460487223671364,1.1734748214282438,-0.01634809353814981,5.340902162870309e-4
cold temperate,47,125,74,81.16883116883118,0.9674137357663706,0.8275628311665446,1.1470193380107352,-0.015593446694475877,5.06019006298028e-4
cold temperate,48,125,74,81.16883116883118,0.9471913680596358,0.811559930341034,1.1215678048456958,-0.01461186347019286,5.434665486177687e-4
cold temperate,49,124,74,80.51948051948052,0.934642748927788,0.798047283730374,1.1105341501356722,-0.013852766945375211,5.531833355700844e-4
cold temperate,50,124,74,80.51948051948052,0.9185097500128327,0.7811839426359761,1.092736552185091,-0.012522560170298291,5.164991013140718e-4
cold temperate,51,121,72,78.57142857142857,0.8833888860571839,0.7485898918408652,1.047727474536937,-0.011917306350314072,3.2997302810680584e-4
cold temperate,52,119,70,77.27272727272727,0.8789411864066743,0.7454659280036777,1.044141605408523,-0.011457164382002394,3.140265177948298e-4
cold temperate,53,116,69,75.32467532467533,0.8651988532738147,0.7287910637720393,1.0366000072461468,-0.011207956818883757,3.0944297690280176e-4
cold temperate,54,113,68,73.37662337662337,0.8500452846007195,0.7056455350010299,1.0296049173721167,-0.01033210488596703,2.407536636426233e-4
cold temperate,55,113,68,73.37662337662337,0.8371592190375967,0.6957282915304175,1.0132585269158392,-0.009997446373850805,3.094429769027185e-4
cold temperate,56,111,67,72.07792207792208,0.82355225365515,0.6841506933529758,0.9904813024358186,-0.009189333333333327,2.346943108126609e-4
cold temperate,57,111,67,72.07792207792208,0.8138008285872415,0.6759299922537806,0.9780041035735532,-0.007899266666666405,2.480945737765028e-4
cold temperate,58,111,67,72.07792207792208,0.8033379719795716,0.6688011382053127,0.9646012571539389,-0.007244997356098293,2.3411268227305215e-4
cold temperate,59,110,67,71.42857142857143,0.7976998257393034,0.6654812649162667,0.9655009531782786,-0.006951323773424195,2.2771460480985883e-4
cold temperate,60,108,66,70.12987012987013,0.8055124237944218,0.6758445608430673,0.9682081735570993,-0.008813051748875034,2.4075366364273432e-4
cold temperate,61,92,61,59.74025974025974,0.7354648428015798,0.6072548682286918,0.9025649810657412,-0.00848448423166187,2.1280769648612807e-4
cold temperate,62,92,61,59.74025974025974,0.7277099402469459,0.6027527665923091,0.8907381199153939,-0.008270400000000011,2.1543673717572265e-4
cold temperate,63,89,60,57.79220779220779,0.7199984083627375,0.593443432021291,0.8869312017089426,-0.007657777777777763,1.8525551670495188e-4
cold temperate,64,89,60,57.79220779220779,0.7137136232915104,0.5850286073559812,0.8809295150111918,-0.007045155555555627,2.1280769648601705e-4
cold temperate,65,89,60,57.79220779220779,0.7060409965914907,0.5768363225788113,0.8695546499869735,-0.0064325333333333234,2.141222168308976e-4
cold temperate,66,87,58,56.493506493506494,0.6986567863631836,0.5643352386872794,0.8694525478466224,-0.007035692553691464,1.990316065955816e-4
cold temperate,67,86,58,55.84415584415584,0.6917714371519239,0.555935729727335,0.8687630222786555,-0.0069286476017869775,1.8525551670489637e-4
cold temperate,68,86,58,55.84415584415584,0.686497674939827,0.5477845376336974,0.8591067033436187,-0.006539503294055393,2.277146048101919e-4
cold temperate,69,85,58,55.1948051948052,0.6843066467305129,0.5456128787542325,0.8615968764067131,-0.0059752517301858155,2.1543673717583367e-4
cold temperate,70,85,58,55.1948051948052,0.6768974996870787,0.5402472018921054,0.8503222689617089,-0.005864987945352174,2.2771460480985883e-4
cold temperate,71,83,56,53.896103896103895,0.6826698318570525,0.5413970991927438,0.8615522828297035,-0.005864987945352285,1.8116955001762358e-4
cold temperate,72,83,56,53.896103896103895,0.6753644483912217,0.5336738445842494,0.8568866151463275,-0.005609772370938987,1.646302769313171e-4
cold temperate,73,82,55,53.246753246753244,0.6715741288114512,0.52798669948385335,0.8547435881079744,-0.0047106407684510965,1.5217697053272056e-4
cold temperate,74,80,53,51.94805194805195,0.6534324324964722,0.5061945957686428,0.8436794752449053,-0.004425724355175659,1.0268222999540444e-4
cold temperate,75,79,52,51.298701298701296,0.6509384276735667,0.499191689693097,0.8476868017672973,-0.0059662272030156505,9.9724689309591e-5
cold temperate,76,69,46,44.8051948051948,0.6493165463314146,0.4901263708545199,0.8982282526739307,-0.005947680612417572,1.0070712598867632e-4
cold temperate,77,66,43,42.857142857142854,0.6187086582741811,0.4721726944706625,0.8645956422699752,-0.005792849121703067,9.972468930964651e-5
cold temperate,78,66,43,42.857142857142854,0.610818209641194,0.4649290766792052,0.848606734144885,-0.005650912649416806,9.676714862377755e-5
cold temperate,79,66,43,42.857142857142854,0.6020629331775841,0.45973149513848627,0.828342101918943,-0.005618464975381765,9.125907306553604e-5
cold temperate,80,65,42,42.20779220779221,0.602666770270597,0.4582581149183137,0.8211188922866438,-0.005906052796692762,1.1722034793734681e-4
cold temperate,81,62,40,40.25974025974026,0.5898590950148324,0.44722146567905846,0.8007438024866383,-0.0058954598141947034,1.0316498296114585e-4
cold temperate,82,62,40,40.25974025974026,0.5831726111187392,0.4405605618882414,0.7870612818984228,-0.005767677091537943,1.0956281729823658e-4
cold temperate,83,62,40,40.25974025974026,0.5780159752173879,0.43468045378834236,0.7730508140149199,-0.005618196092114447,1.3609606525136209e-4
cold temperate,84,61,39,39.61038961038961,0.578923381592758,0.43725701568480013,0.7707367196900397,-0.0055113706596325585,1.2487787857640154e-4
cold temperate,85,60,38,38.96103896103896,0.5774715781157338,0.4282967604380026,0.7616147191288655,-0.005618464975381765,1.4731425192648917e-4
cold temperate,86,59,37,38.311688311688314,0.5755858114218164,0.42775838942756705,0.75959159956223965,-0.0053254564821433314,1.473142519261561e-4
cold temperate,87,59,37,38.311688311688314,0.5706103375186933,0.4256395815887062,0.7437413481462027,-0.0049454306858608965,1.4731425192637815e-4
cold temperate,88,59,37,38.311688311688314,0.5619053291155973,0.423745401420271,0.7340438561417179,-0.004761101823907377,1.2487787857645705e-4
cold temperate,89,59,37,38.311688311688314,0.5557118931283298,0.41615122230044155,0.7254394214209658,-0.004185379093296138,1.031649829610487e-4
cold temperate,90,59,37,38.311688311688314,0.5481766320713911,0.4100558196004779,0.7176330727818883,-0.004103032318666433,1.172203479374162e-4
cold temperate,91,58,37,37.66233766233766,0.5358690064662927,0.3965882506418959,0.7059078766646509,-0.00381361998059096,1.1722034793736069e-4
cold temperate,92,58,37,37.66233766233766,0.5233924963218022,0.3921032876447911,0.6984233522360483,-0.003490458084570325,1.1722034793740232e-4
cold temperate,93,58,37,37.66233766233766,0.5159604230699482,0.3891884682093974,0.6903289009239223,-0.003193506847295746,9.124006615450486e-5
cold temperate,94,58,37,37.66233766233766,0.5076793849672576,0.38641853337526827,0.6799940063768238,-0.0030021715716296166,9.1240066154602e-5
cold temperate,95,58,37,37.66233766233766,0.5013429602998248,0.38240872963324113,0.6715424187129143,-0.0027613963550622567,9.672913480174294e-5
cold temperate,96,58,37,37.66233766233766,0.49372595276008796,0.3804635276602375,0.6628552813568522,-0.0028726279125630416,9.672913480185397e-5
cold temperate,97,57,36,37.01298701298701,0.489045368493536,0.37246862190620733,0.6622646823893393,-0.0026672469031723683,9.672913480179846e-5
cold temperate,98,56,35,36.36363636363637,0.49193816863467715,0.3780757667560848,0.6689778309149165,-0.0025779994087103963,9.672913480179846e-5
cold temperate,99,55,34,35.714285714285715,0.48324927103138005,0.3661105676667844,0.6692284506740016,-0.002284593012992331,NA
cold temperate,100,55,34,35.714285714285715,0.4787096558573285,0.3620282691230317,0.6611208493891989,NA,NA
warm temperate,1,182,102,91,3.585278381232986,3.1282582651846975,4.080977120474137,-0.005507309061641763,-0.011014618123284414
warm temperate,2,182,102,91,3.5630524562137174,3.110397819507443,4.052615568125719,-0.016521927184926177,-0.010762586852682277
warm temperate,3,183,102,91.5,3.495921093523608,3.0603390076408408,3.9684503835477747,-0.02708258592936197,-0.008546851094077823
warm temperate,4,183,102,91.5,3.408895855748786,3.0029725972491073,3.8829909941131096,-0.03776401890907177,-0.008391245148515747
warm temperate,5,184,103,92,3.349076179053396,2.942998419604458,3.816393942329528,-0.04855373859737777,-0.005135488813974409
warm temperate,6,185,105,92.5,3.2384043384422556,2.8322681567506853,3.7027092514869113,-0.05883146724821153,-0.0032471214436267104
warm temperate,7,186,105,93,3.1293821658359153,2.738414875675235,3.5736232996594683,-0.06690262161110372,-0.002949172921648313
warm temperate,8,186,105,93,3.0193208746213784,2.641780565845317,3.43617045526147,-0.06903769877074795,-0.0026326539286332107
warm temperate,9,186,105,93,2.9084005884783717,2.536276410630226,3.3196080032867004,-0.07132558376238451,-0.0020142207162244796
warm temperate,10,186,105,93,2.7903517615180915,2.439318939219648,3.1937954058755293,-0.06967557040894978,-4.871280019147495e-4
warm temperate,11,197,113,98.5,2.6507460115696366,2.3262621119927553,3.021493900213621,-0.06145862527123702,7.47854485142696e-4
warm temperate,12,197,113,98.5,2.545788253146679,2.233653257364806,2.9136702138845325,-0.06035495797683499,9.741447284210558e-4
warm temperate,13,197,113,98.5,2.4475437154439614,2.1514643937234843,2.8074247808854484,-0.05943488242590167,9.741447284210558e-4
warm temperate,14,198,113,99,2.3570991276155238,2.072960601317853,2.707326859212119,-0.05979091444170703,0.001049290809125969
warm temperate,15,198,113,99,2.2761216473093326,1.995748257578054,2.623328939035058,-0.0583171698470073,0.0010096360161124807
warm temperate,16,198,113,99,2.2026017328706637,1.9213619099918158,2.546417262841816,-0.05772705409923251,9.741447284209448e-4
warm temperate,17,197,112,98.5,2.1378421965891166,1.860624918692952,2.4819721131035646,-0.05813887086947367,0.0010333500337995072
warm temperate,18,197,112,98.5,2.0691586395725485,1.8007786531528198,2.407567868115722,-0.05143287412568831,0.0010889456021394572
warm temperate,19,196,112,98,1.9893561919280562,1.7241070256371138,2.33534271603789,-0.04666211364147199,0.0010096360161122586
warm temperate,20,195,111,97.5,1.9038803086645806,1.6521030560087737,2.2516800031446094,-0.0478903828551589,0.001198236161382038
warm temperate,21,200,116,100,1.8702619383268542,1.6219274088471705,2.195547309156954,-0.04687035919189275,9.904856253821759e-4
warm temperate,22,200,116,100,1.8135447410683512,1.569431527694217,2.134174542424576,-0.04615328267925345,9.90485625382398e-4
warm temperate,23,199,116,99.5,1.7741131406578,1.5292157770018475,2.0801061501051503,-0.044325023894382976,9.779107635148887e-4
warm temperate,24,199,116,99.5,1.7279488013669047,1.483585268523093,2.0229546828337206,-0.04139827117840855,8.737088083289879e-4
warm temperate,25,199,116,99.5,1.6744538498080352,1.4306817190692926,1.9587722573743973,-0.03875153255474606,8.810022041311205e-4
warm temperate,26,198,116,99,1.6341413225043069,1.3842954706554431,1.9043847676957737,-0.03553511665047987,9.90485625382287e-4
warm temperate,27,198,116,99,1.5852137024242021,1.343293342184701,1.8432302942595065,-0.03309349053222688,9.231690528893055e-4
warm temperate,28,198,116,99,1.5403576743922864,1.3060003971997087,1.7895365823424518,-0.032325434077238924,9.231690528893055e-4
warm temperate,29,198,116,99,1.498882073230716,1.2674891735598866,1.7400526777898266,-0.02960124752310972,8.752928233314722e-4
warm temperate,30,198,116,99,1.4597821913214732,1.2319148655832246,1.6913938145661445,-0.029673666944613375,0.0010304659819265205
warm temperate,31,194,118,97,1.450552338510485,1.2394560107892536,1.6848409923000032,-0.027483967851767932,0.0010259713565643758
warm temperate,32,194,118,97,1.4041299796168005,1.2039285148910355,1.6390690769847922,-0.0275132056853028,0.0010372063932275744
warm temperate,33,194,118,97,1.3634381521009233,1.1720147929859546,1.5953629187454421,-0.028628166295322388,0.0010334720775153072
warm temperate,34,194,118,97,1.3259452557791147,1.1422667554196058,1.550902421133918,-0.027999937099290995,0.0010372063932275744
warm temperate,35,194,118,97,1.2904188407137238,1.1141648876146928,1.5097267301361108,-0.02724653178844605,9.90485625382398e-4
warm temperate,36,192,117,96,1.2647202974736658,1.0964961045840078,1.487887238366537,-0.02614951951285549,9.90485625382287e-4
warm temperate,37,192,117,96,1.2348831466825176,1.0677534106377566,1.450942515337164,-0.024309636104229482,9.904856253822314e-4
warm temperate,38,190,116,95,1.2172127333852027,1.0491021757398544,1.4269160791798825,-0.022097399363515124,8.749071167464123e-4
warm temperate,39,190,116,95,1.1898131431154524,1.023633148835188,1.3943544680860358,-0.01969484416330547,8.16467692279943e-4
warm temperate,40,190,116,95,1.1596091103314845,0.9992316297765167,1.3628364884262354,-0.018756503291579296,7.063570110796835e-4
warm temperate,41,191,116,95.5,1.1325101301827911,0.9801955532523645,1.3319054005226012,-0.017115307483457964,3.569129852141195e-4
warm temperate,42,191,116,95.5,1.1068752586256272,0.9566728758259379,1.303739545158197,-0.01661590524534684,3.0648770870922437e-4
warm temperate,43,191,116,95.5,1.084379495937904,0.9335855875634802,1.2771829234573049,-0.014407596371962539,3.356005112871152e-4
warm temperate,44,191,116,95.5,1.0627671993614176,0.9131472435890496,1.2526070627934702,-0.014055059503689737,3.048950611245216e-4
warm temperate,45,191,116,95.5,1.0422336699547408,0.8918537075657438,1.2257193627149576,-0.013978495659727752,2.9583239368419223e-4
warm temperate,46,186,112,93,1.0378195849860365,0.8817800512194071,1.2217453871905648,-0.014118670034101166,2.6953070912844046e-4
warm temperate,47,185,112,92.5,1.0203458557614324,0.8668766370232138,1.202744721165166,-0.013751254747736391,2.7307985073193874e-4
warm temperate,48,184,111,92,1.0048578923769296,0.8562571960798273,1.1838602827079923,-0.012953151712261537,2.3912296634043262e-4
warm temperate,49,184,111,92,0.9849772161894935,0.8393818548800535,1.1608591510984951,-0.012210214962591281,1.8260817531445817e-4
warm temperate,50,184,111,92,0.9644489525753983,0.8252805544341023,1.140370618861741,-0.011906551730148984,3.111463025282646e-4
warm temperate,51,181,108,90.5,0.9447108139425476,0.8081532317185521,1.1148326085884872,-0.010892153648248137,8.528629557719158e-5
warm temperate,52,181,108,90.5,0.9288431341547522,0.794601049734619,1.0944942983144192,-0.01025765216819674,9.694750023556131e-5
warm temperate,53,181,108,90.5,0.914110260995248,0.7801809364626909,1.076255669308461,-0.009933495754520516,1.2582214412021342e-4
warm temperate,54,181,108,90.5,0.899307398978016,0.7660325306791398,1.0588026188958466,-0.009125502467400848,9.694750023564458e-5
warm temperate,55,181,108,90.5,0.8847348925255374,0.7532921535736583,1.0410137665750954,-0.00863881829372204,1.0851347866092098e-4
warm temperate,56,181,108,90.5,0.8716114922145205,0.742189322059213,1.023298904086658,-0.008505145073128273,1.0555421984878577e-4
warm temperate,57,179,108,89.5,0.8673367754739529,0.738414890564933,1.0153536713761815,-0.008208811001297556,8.52862955773026e-5
warm temperate,58,178,107,89,0.8588957209048748,0.7319822112343233,1.002530930050827,-0.007832439520122358,8.52862955772471e-5
warm temperate,59,178,107,89,0.8467233426216749,0.7205975227030126,0.9850244804072767,-0.007592293380861037,6.16523770136379e-5
warm temperate,60,178,107,89,0.8348001207786757,0.7112129544151807,0.968679627095218,-0.008778023311489358,2.6749602223390123e-4
warm temperate,61,166,100,83,0.8517297980409687,0.725955845786837,0.9917979199845689,-0.008176638760862831,1.705270150436089e-4
warm temperate,62,166,100,83,0.8378163811823861,0.7157483566216374,0.9777984345988542,-0.0073592837528934085,2.352423378741697e-4
warm temperate,63,166,100,83,0.8260192746089869,0.707419516430604,0.9648101934106477,-0.007198778256549493,2.1702695732161992e-4
warm temperate,64,166,100,83,0.8159487329830624,0.6986814221551314,0.9538961554086682,-0.006919118479839503,2.5463622818167053e-4
warm temperate,65,165,99,82.5,0.7986262811519824,0.6819413810785738,0.928592675597189,-0.006046164016935862,2.744018200003806e-4
warm temperate,66,165,99,82.5,0.7912906257956779,0.6733562372543865,0.9154394387219227,-0.005826135345083805,2.7743047625791023e-4
warm temperate,67,164,98,82,0.7868622380293214,0.6721626736975448,0.9108386687395774,-0.005631893667173982,2.774304762579241e-4
warm temperate,68,164,98,82,0.7772869835913477,0.6632011502116952,0.8988938386120483,-0.005423538838750935,2.8692144339603765e-4
warm temperate,69,164,98,82,0.7680466492227961,0.6548990664744255,0.891738327493043,-0.004344099422403325,8.528629557735812e-5
warm temperate,70,163,97,81.5,0.7535198492509871,0.6374565567964592,0.8832691071570191,-0.004371593344628361,8.528629557719158e-5
warm temperate,71,146,92,73,0.6667747658523798,0.5521006952121823,0.7928060142259838,-0.0036797049420371764,8.528629557719158e-5
warm temperate,72,146,92,73,0.658617798938376,0.5445671597492651,0.7828303202881933,-0.0032684651206350973,6.68266460679412e-5
warm temperate,73,145,92,72.5,0.6544138198191762,0.5408128481508682,0.778668688896095,-0.003050950187663659,5.9914629930046814e-5
warm temperate,74,143,90,71.5,0.6545111899924103,0.5410120743823988,0.7803489942885617,-0.0029204345800139114,7.943748665181771e-5
warm temperate,75,142,89,71,0.6481318579333792,0.5348949186942025,0.7752820401412855,-0.002630454208489341,8.52862955773026e-5
warm temperate,76,139,89,69.5,0.6410997524402609,0.5290295265365456,0.7669234192735251,-0.002340035307858035,6.682664606799671e-5
warm temperate,77,139,89,69.5,0.6332142455599828,0.5243950567683443,0.7588846164819999,-0.00210423567862994,8.236189111456016e-5
warm temperate,78,139,89,69.5,0.6277303486314165,0.5204950881158151,0.7520600513651878,-0.002064099443668456,8.52862955773026e-5
warm temperate,79,138,89,69,0.6255685858071117,0.5181873730917395,0.7487926111895509,-0.0018826061580775044,7.050835540151068e-5
warm temperate,80,137,89,68.5,0.6254759159281973,0.5183380268138392,0.7476098094682835,-0.0019514097403577832,5.991462993015784e-5
warm temperate,81,131,85,65.5,0.6227530259575036,0.5139184832531666,0.7469965149546293,-0.001880554996963435,3.341400494666358e-5
warm temperate,82,131,85,65.5,0.6152044860872254,0.5107665736909034,0.7348450504210565,-0.001984294191927541,3.341400494660807e-5
warm temperate,83,130,84,65,0.6093100384681787,0.511287580615782,0.7289004783446481,-0.0020206234319564698,3.5406057420944714e-5
warm temperate,84,129,83,64.5,0.5985678197061027,0.4980565900142245,0.7182268893758023,-0.001872450440629933,4.358742606203059e-5
warm temperate,85,128,82,64,0.5958641520074389,0.49410244199129405,0.7154186948855021,-0.0020749630585262246,3.341400494666358e-5
warm temperate,86,128,82,64,0.5910446931859422,0.4879438487099691,0.7084637290466977,-0.0020206234319564698,3.739810989467074e-5
warm temperate,87,127,81,63.5,0.5881132354152078,0.48489065912568696,0.7084382636345169,-0.0020206234319564143,3.341400494671909e-5
warm temperate,88,127,81,63.5,0.5816841878601858,0.48066184347534,0.7003388074193083,-0.0015359351391579512,4.3587426062224877e-5
warm temperate,89,127,81,63.5,0.5750297133041711,0.4762646425432913,0.6947488783082416,-0.0012637771069284598,3.739810989422665e-5
warm temperate,90,126,80,63,0.5729342838241304,0.47512470280226304,0.6911459576585431,-0.0011649082534699318,5.991462993001906e-5
warm temperate,91,123,77,61.5,0.5655031223027902,0.4698054065329754,0.6901678390783378,-0.0011429224429854445,5.991462993013008e-5
warm temperate,92,123,77,61.5,0.5615414634281404,0.46512494026458945,0.6850689023675688,-0.0013460948002430584,5.99146299299913e-5
warm temperate,93,121,75,60.5,0.5661479945388748,0.4678816476321222,0.6884591797975144,-0.001205727791039224,5.926301863132949e-5
warm temperate,94,121,75,60.5,0.5620228006735717,0.46319226557199583,0.6846825258162886,-0.0010265788917941873,5.419407478082089e-5
warm temperate,95,120,74,60,0.5632064921758675,0.46421341728063875,0.6834480887498173,-9.455982835811366e-4,3.54060574206394e-5
warm temperate,96,120,74,60,0.5581894340754726,0.4622879381126356,0.678679517340741,-9.038867920082502e-4,3.341400494671909e-5
warm temperate,97,118,72,59,0.5355901047497278,0.4474796352355268,0.6521992054374911,-8.546340654487783e-4,3.5406057420556136e-5
warm temperate,98,117,71,58.5,0.5362402418467175,0.45049031805160134,0.6496962431974758,-8.708451318079902e-4,3.7864521734334855e-5
warm temperate,99,116,70,58,0.5341050836997292,0.44854033555802036,0.6482501254337163,-7.84038565251749e-4,NA
warm temperate,100,116,70,58,0.5303357246480975,0.443945188813442,0.6434326092594127,NA,NA
arid,1,38,27,90.47619047619048,0.8839123488097502,0.586139600670735,1.3331884226429547,-0.001031952344153042,-0.0020639046883062506
arid,2,38,27,90.47619047619048,0.87876326554856,0.5839627377793417,1.3283282210148615,-0.0030958570324592927,-0.0020639046883060286
arid,3,38,27,90.47619047619048,0.8549650099376208,0.5693856284249224,1.3118445790133455,-0.005159761720765321,-0.001301510957250368
arid,4,38,27,90.47619047619048,0.8265028098290945,0.5624809286249419,1.291030423499262,-0.007223666409071461,-1.3943038761946025e-4
arid,5,38,27,90.47619047619048,0.7790438463182184,0.5479937839193151,1.25538702414344,-0.009287571097377656,-9.131058091348121e-5
arid,6,39,28,92.85714285714286,0.7878962589000139,0.553554165125786,1.19836863997668,-0.009802778390901934,-4.131895904979643e-5
arid,7,39,28,92.85714285714286,0.7604574307254426,0.5349800993293846,1.1670227079410556,-0.010615648738078964,-4.131895904982419e-5
arid,8,39,28,92.85714285714286,0.7230555569746941,0.5246681381178104,1.1129276421045704,-0.011862595573302714,-4.131895904979643e-5
arid,9,39,28,92.85714285714286,0.7065234397871276,0.5130495288470261,1.078401931673453,-0.011555161544523185,-4.131895904979643e-5
arid,10,39,28,92.85714285714286,0.6923230089709473,0.49274896745257757,1.0521698532459645,-0.012049518864968911,-1.4460342961652994e-5
arid,11,41,29,97.61904761904762,0.6997530058025625,0.4904160917851714,1.026444660681354,-0.008639868875594259,0
arid,12,41,29,97.61904761904762,0.6890385277524713,0.4808920684550156,1.0090075695979004,-0.011242476936778045,1.742461690557029e-4
arid,13,41,29,97.61904761904762,0.6787001089221718,0.47118638352280884,0.9942820143557212,-0.009547045525589493,9.689380811306325e-5
arid,14,41,29,97.61904761904762,0.6663501678553447,0.4644034755748,0.9778860101096409,-0.010191305966255726,9.689380811295223e-5
arid,15,41,29,97.61904761904762,0.6612817987795436,0.45878835879574065,0.9624742585880053,-0.008950592125773982,9.689380811306325e-5
arid,16,41,29,97.61904761904762,0.6489514985335683,0.4532090250987785,0.9489771711401338,-0.008704170330599004,9.689380811289672e-5
arid,17,41,29,97.61904761904762,0.6435707782564941,0.45156230022356864,0.9308906047458035,-0.008404054961285434,9.689380811300774e-5
arid,18,41,29,97.61904761904762,0.6329440218053374,0.4464611565450555,0.915535470256718,-0.007745647406346506,9.689380811306325e-5
arid,19,41,29,97.61904761904762,0.6201566673591843,0.4388236099071332,0.8962125093187052,-0.00708723985140762,9.689380811289672e-5
arid,20,41,29,97.61904761904762,0.6157569204152251,0.43378119875857657,0.8811059712863052,-0.006821018938383494,9.689380811311876e-5
arid,21,42,30,100,0.6060897656760115,0.4236098039288668,0.8491283649013595,-0.0064237559823947035,4.8446904056476114e-5
arid,22,42,30,100,0.5989460775270068,0.4180463574860215,0.8357080098248861,-0.0062225863473631265,4.8446904056531626e-5
arid,23,42,30,100,0.5875882859155952,0.4124906010908296,0.8237620532866581,-0.006021416712331751,9.127666529029632e-5
arid,24,42,30,100,0.5720548578280327,0.4058905968564075,0.8167916040017265,-0.0058679327203380455,4.844690405644836e-5
arid,25,42,30,100,0.563091328593869,0.4000140477172025,0.8205667010050811,-0.00576840932163393,4.8446904056531626e-5
arid,26,42,30,100,0.553738235233583,0.3934242902710033,0.8034775360349256,-0.0057751983561715875,9.952339870414328e-5
